"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Espoo Tapiola","2022","2","24","07:00","55","0","0.9"
"Espoo Tapiola","2022","2","24","08:00","54","0","1.1"
"Espoo Tapiola","2022","2","24","09:00","54","0","1.6"
"Espoo Tapiola","2022","2","24","10:00","55","0","2"
"Espoo Tapiola","2022","2","24","11:00","55","0","2.5"
"Espoo Tapiola","2022","2","24","12:00","54","0","3.1"
"Espoo Tapiola","2022","2","24","13:00","54","0","3.2"
"Espoo Tapiola","2022","2","24","14:00","53","0","3.5"
"Espoo Tapiola","2022","2","24","15:00","52","0","3.6"
"Espoo Tapiola","2022","2","24","16:00","52","0.12","3.4"
"Espoo Tapiola","2022","2","24","17:00","51","0.08","3.3"
"Espoo Tapiola","2022","2","24","18:00","51","0","3.6"
"Espoo Tapiola","2022","2","24","19:00","50","0","3.5"
"Espoo Tapiola","2022","2","24","20:00","49","0","3.3"
"Espoo Tapiola","2022","2","24","21:00","49","0","3"
"Espoo Tapiola","2022","2","24","22:00","49","0","2.9"
"Espoo Tapiola","2022","2","24","23:00","49","0","2.8"
"Espoo Tapiola","2022","2","25","00:00","48","0","3"
"Espoo Tapiola","2022","2","25","01:00","48","0","2.9"
"Espoo Tapiola","2022","2","25","02:00","48","0","2.5"
"Espoo Tapiola","2022","2","25","03:00","48","0","2.4"
"Espoo Tapiola","2022","2","25","04:00","48","0","2"
"Espoo Tapiola","2022","2","25","05:00","48","0","1.8"
"Espoo Tapiola","2022","2","25","06:00","47","0","1.9"
"Espoo Tapiola","2022","2","25","07:00","47","0","1.5"
"Espoo Tapiola","2022","2","25","08:00","47","0.05","1.3"
"Espoo Tapiola","2022","2","25","09:00","47","0.1","1.1"
"Espoo Tapiola","2022","2","25","10:00","47","0.15","1"
"Espoo Tapiola","2022","2","25","11:00","47","0.32","0.8"
"Espoo Tapiola","2022","2","25","12:00","47","0.25","1.1"
"Espoo Tapiola","2022","2","25","13:00","48","0.37","1.2"
"Espoo Tapiola","2022","2","25","14:00","48","0","1.9"
"Espoo Tapiola","2022","2","25","15:00","48","0.35","1.6"
"Espoo Tapiola","2022","2","25","16:00","48","0.27","1"
"Espoo Tapiola","2022","2","25","17:00","48","0","1.5"
"Espoo Tapiola","2022","2","25","18:00","48","0.18","1.3"
"Espoo Tapiola","2022","2","25","19:00","47","0.3","1.7"
"Espoo Tapiola","2022","2","25","20:00","47","0.08","1.8"
"Espoo Tapiola","2022","2","25","21:00","47","0","1.7"
"Espoo Tapiola","2022","2","25","22:00","47","0","1.7"
"Espoo Tapiola","2022","2","25","23:00","47","0","1.4"
"Espoo Tapiola","2022","2","26","00:00","47","0","1"
"Espoo Tapiola","2022","2","26","01:00","47","0","0.6"
"Espoo Tapiola","2022","2","26","02:00","47","0","0.2"
"Espoo Tapiola","2022","2","26","03:00","47","0","-0.2"
"Espoo Tapiola","2022","2","26","04:00","47","0","-0.4"
"Espoo Tapiola","2022","2","26","05:00","47","0","-0.9"
"Espoo Tapiola","2022","2","26","06:00","47","0","-1.2"
"Espoo Tapiola","2022","2","26","07:00","47","0","-1.7"
"Espoo Tapiola","2022","2","26","08:00","47","0","-2.1"
"Espoo Tapiola","2022","2","26","09:00","47","0","-1.9"
"Espoo Tapiola","2022","2","26","10:00","47","0","-1.1"
"Espoo Tapiola","2022","2","26","11:00","47","0","-0.4"
"Espoo Tapiola","2022","2","26","12:00","47","0","0.4"
"Espoo Tapiola","2022","2","26","13:00","47","0","0.7"
"Espoo Tapiola","2022","2","26","14:00","47","0","1.1"
"Espoo Tapiola","2022","2","26","15:00","47","0","1.2"
"Espoo Tapiola","2022","2","26","16:00","47","0","1"
"Espoo Tapiola","2022","2","26","17:00","47","0","0.6"
"Espoo Tapiola","2022","2","26","18:00","47","0","-0.1"
"Espoo Tapiola","2022","2","26","19:00","47","0","-1.8"
"Espoo Tapiola","2022","2","26","20:00","46","0","-2.5"
"Espoo Tapiola","2022","2","26","21:00","47","0","-3.4"
"Espoo Tapiola","2022","2","26","22:00","47","0","-5.1"
"Espoo Tapiola","2022","2","26","23:00","47","0","-5.5"
"Espoo Tapiola","2022","2","27","00:00","47","0","-6"
"Espoo Tapiola","2022","2","27","01:00","47","0","-7.8"
"Espoo Tapiola","2022","2","27","02:00","47","0","-8.5"
"Espoo Tapiola","2022","2","27","03:00","47","0","-8.9"
"Espoo Tapiola","2022","2","27","04:00","47","0","-9.1"
"Espoo Tapiola","2022","2","27","05:00","47","0","-9.5"
"Espoo Tapiola","2022","2","27","06:00","47","0","-6.2"
"Espoo Tapiola","2022","2","27","07:00","47","0","-1.4"
"Espoo Tapiola","2022","2","27","08:00","47","0","-0.8"
"Espoo Tapiola","2022","2","27","09:00","47","0","-0.4"
"Espoo Tapiola","2022","2","27","10:00","47","0","0.1"
"Espoo Tapiola","2022","2","27","11:00","47","0","0.8"
"Espoo Tapiola","2022","2","27","12:00","47","0","1.7"
"Espoo Tapiola","2022","2","27","13:00","47","0","2.4"
"Espoo Tapiola","2022","2","27","14:00","47","0","2.8"
"Espoo Tapiola","2022","2","27","15:00","47","0","3.2"
"Espoo Tapiola","2022","2","27","16:00","47","0","2.7"
"Espoo Tapiola","2022","2","27","17:00","47","0","2.5"
"Espoo Tapiola","2022","2","27","18:00","47","0","2.1"
"Espoo Tapiola","2022","2","27","19:00","47","0","1.7"
"Espoo Tapiola","2022","2","27","20:00","47","0","1.6"
"Espoo Tapiola","2022","2","27","21:00","47","0","1.6"
"Espoo Tapiola","2022","2","27","22:00","47","0","1.3"
"Espoo Tapiola","2022","2","27","23:00","47","0","1"
"Espoo Tapiola","2022","2","28","00:00","46","0","0.7"
"Espoo Tapiola","2022","2","28","01:00","46","0","0.2"
"Espoo Tapiola","2022","2","28","02:00","47","0","0.2"
"Espoo Tapiola","2022","2","28","03:00","47","0","0.3"
"Espoo Tapiola","2022","2","28","04:00","47","0","-0.3"
"Espoo Tapiola","2022","2","28","05:00","46","0","-0.2"
"Espoo Tapiola","2022","2","28","06:00","46","0","-0.4"
"Espoo Tapiola","2022","2","28","07:00","46","0","-0.7"
"Espoo Tapiola","2022","2","28","08:00","46","0","-1"
"Espoo Tapiola","2022","2","28","09:00","46","0","-0.7"
"Espoo Tapiola","2022","2","28","10:00","46","0","0.6"
"Espoo Tapiola","2022","2","28","11:00","46","0","1.8"
"Espoo Tapiola","2022","2","28","12:00","46","0","3"
"Espoo Tapiola","2022","2","28","13:00","46","0","3.8"
"Espoo Tapiola","2022","2","28","14:00","46","0","4.8"
"Espoo Tapiola","2022","2","28","15:00","46","0","5.4"
"Espoo Tapiola","2022","2","28","16:00","46","0","4.9"
"Espoo Tapiola","2022","2","28","17:00","46","0","4.3"
"Espoo Tapiola","2022","2","28","18:00","46","0","3.3"
"Espoo Tapiola","2022","2","28","19:00","46","0","0.9"
"Espoo Tapiola","2022","2","28","20:00","46","0","0.1"
"Espoo Tapiola","2022","2","28","21:00","46","0","0.2"
"Espoo Tapiola","2022","2","28","22:00","46","0","0.5"
"Espoo Tapiola","2022","2","28","23:00","46","0","0.5"
"Espoo Tapiola","2022","3","1","00:00","46","0","0.3"
"Espoo Tapiola","2022","3","1","01:00","46","0","0"
"Espoo Tapiola","2022","3","1","02:00","46","0","-0.4"
"Espoo Tapiola","2022","3","1","03:00","46","0","-0.8"
"Espoo Tapiola","2022","3","1","04:00","46","0","-1.3"
"Espoo Tapiola","2022","3","1","05:00","46","0","-0.7"
"Espoo Tapiola","2022","3","1","06:00","46","0","-0.3"
"Espoo Tapiola","2022","3","1","07:00","46","0","-0.4"
"Espoo Tapiola","2022","3","1","08:00","46","0","0.4"
"Espoo Tapiola","2022","3","1","09:00","46","0","1.3"
"Espoo Tapiola","2022","3","1","10:00","46","0","2.8"
"Espoo Tapiola","2022","3","1","11:00","46","0","3.4"
"Espoo Tapiola","2022","3","1","12:00","46","0","3.7"
"Espoo Tapiola","2022","3","1","13:00","46","0","4"
"Espoo Tapiola","2022","3","1","14:00","46","0","3.9"
"Espoo Tapiola","2022","3","1","15:00","46","0","4.1"
"Espoo Tapiola","2022","3","1","16:00","46","0","3.8"
"Espoo Tapiola","2022","3","1","17:00","46","0","3.5"
"Espoo Tapiola","2022","3","1","18:00","46","0","2.6"
"Espoo Tapiola","2022","3","1","19:00","46","0","2"
"Espoo Tapiola","2022","3","1","20:00","46","0","1.9"
"Espoo Tapiola","2022","3","1","21:00","46","0","1.5"
"Espoo Tapiola","2022","3","1","22:00","46","0","1.6"
"Espoo Tapiola","2022","3","1","23:00","46","0","1.6"
"Espoo Tapiola","2022","3","2","00:00","46","0","1.5"
"Espoo Tapiola","2022","3","2","01:00","46","0","1.1"
"Espoo Tapiola","2022","3","2","02:00","46","0","1"
"Espoo Tapiola","2022","3","2","03:00","46","0","1.3"
"Espoo Tapiola","2022","3","2","04:00","46","0","1.4"
"Espoo Tapiola","2022","3","2","05:00","46","0","1.5"
"Espoo Tapiola","2022","3","2","06:00","46","0","1.5"
"Espoo Tapiola","2022","3","2","07:00","46","0","1.4"
"Espoo Tapiola","2022","3","2","08:00","46","0","1.5"
"Espoo Tapiola","2022","3","2","09:00","46","0","1.7"
"Espoo Tapiola","2022","3","2","10:00","46","0","2"
"Espoo Tapiola","2022","3","2","11:00","46","0","2.4"
"Espoo Tapiola","2022","3","2","12:00","46","0","2.7"
"Espoo Tapiola","2022","3","2","13:00","46","0","2.8"
"Espoo Tapiola","2022","3","2","14:00","46","0","2.9"
"Espoo Tapiola","2022","3","2","15:00","46","0","3.2"
"Espoo Tapiola","2022","3","2","16:00","46","0","2.6"
"Espoo Tapiola","2022","3","2","17:00","46","0","2.4"
"Espoo Tapiola","2022","3","2","18:00","46","0","1.6"
"Espoo Tapiola","2022","3","2","19:00","46","0","0.7"
"Espoo Tapiola","2022","3","2","20:00","46","0","0.3"
"Espoo Tapiola","2022","3","2","21:00","46","0","0.3"
"Espoo Tapiola","2022","3","2","22:00","46","0","0"
"Espoo Tapiola","2022","3","2","23:00","46","0","-0.6"
"Espoo Tapiola","2022","3","3","00:00","46","0","-1.3"
"Espoo Tapiola","2022","3","3","01:00","46","0","-1.4"
"Espoo Tapiola","2022","3","3","02:00","46","0","-1.2"
"Espoo Tapiola","2022","3","3","03:00","46","0","-1.4"
"Espoo Tapiola","2022","3","3","04:00","46","0","-1.8"
"Espoo Tapiola","2022","3","3","05:00","46","0","-2"
"Espoo Tapiola","2022","3","3","06:00","46","0","-2.3"
"Espoo Tapiola","2022","3","3","07:00","46","0","-2"
"Espoo Tapiola","2022","3","3","08:00","46","0","-1.3"
"Espoo Tapiola","2022","3","3","09:00","46","0","-0.5"
"Espoo Tapiola","2022","3","3","10:00","46","0","0.3"
"Espoo Tapiola","2022","3","3","11:00","46","0","2"
"Espoo Tapiola","2022","3","3","12:00","46","0","3.1"
"Espoo Tapiola","2022","3","3","13:00","46","0","4.2"
"Espoo Tapiola","2022","3","3","14:00","46","0","4.7"
"Espoo Tapiola","2022","3","3","15:00","46","0","4.8"
"Espoo Tapiola","2022","3","3","16:00","46","0","4.6"
"Espoo Tapiola","2022","3","3","17:00","46","0","4.1"
"Espoo Tapiola","2022","3","3","18:00","46","0","3.5"
"Espoo Tapiola","2022","3","3","19:00","46","0","2.1"
"Espoo Tapiola","2022","3","3","20:00","46","0","1.1"
"Espoo Tapiola","2022","3","3","21:00","45","0","0.5"
"Espoo Tapiola","2022","3","3","22:00","46","0","-0.2"
"Espoo Tapiola","2022","3","3","23:00","46","0","-0.7"
"Espoo Tapiola","2022","3","4","00:00","46","0","-1.2"
"Espoo Tapiola","2022","3","4","01:00","46","0","-1.9"
"Espoo Tapiola","2022","3","4","02:00","45","0","-2.4"
"Espoo Tapiola","2022","3","4","03:00","45","0","-2.9"
"Espoo Tapiola","2022","3","4","04:00","45","0","-3.5"
"Espoo Tapiola","2022","3","4","05:00","45","0","-3.9"
"Espoo Tapiola","2022","3","4","06:00","45","0","-4.4"
"Espoo Tapiola","2022","3","4","07:00","45","0","-4.8"
"Espoo Tapiola","2022","3","4","08:00","45","0","-5.2"
"Espoo Tapiola","2022","3","4","09:00","45","0","-4.2"
"Espoo Tapiola","2022","3","4","10:00","45","0","-2.6"
"Espoo Tapiola","2022","3","4","11:00","45","0","-0.9"
"Espoo Tapiola","2022","3","4","12:00","45","0","0.1"
"Espoo Tapiola","2022","3","4","13:00","45","0","0.6"
"Espoo Tapiola","2022","3","4","14:00","45","0","1.4"
"Espoo Tapiola","2022","3","4","15:00","45","0","1.6"
"Espoo Tapiola","2022","3","4","16:00","45","0","1.8"
"Espoo Tapiola","2022","3","4","17:00","45","0","1.8"
"Espoo Tapiola","2022","3","4","18:00","45","0","1.3"
"Espoo Tapiola","2022","3","4","19:00","45","0","-0.8"
"Espoo Tapiola","2022","3","4","20:00","45","0","-2.6"
"Espoo Tapiola","2022","3","4","21:00","45","0","-3.1"
"Espoo Tapiola","2022","3","4","22:00","45","0","-4.7"
"Espoo Tapiola","2022","3","4","23:00","46","0","-6"
"Espoo Tapiola","2022","3","5","00:00","45","0","-6.9"
"Espoo Tapiola","2022","3","5","01:00","45","0","-7.6"
"Espoo Tapiola","2022","3","5","02:00","46","0","-8.1"
"Espoo Tapiola","2022","3","5","03:00","45","0","-8.7"
"Espoo Tapiola","2022","3","5","04:00","45","0","-9.2"
"Espoo Tapiola","2022","3","5","05:00","45","0","-9.3"
"Espoo Tapiola","2022","3","5","06:00","45","0","-10"
"Espoo Tapiola","2022","3","5","07:00","45","0","-10.7"
"Espoo Tapiola","2022","3","5","08:00","45","0","-10.7"
"Espoo Tapiola","2022","3","5","09:00","45","0","-8.1"
"Espoo Tapiola","2022","3","5","10:00","45","0","-3.5"
"Espoo Tapiola","2022","3","5","11:00","45","0","0"
"Espoo Tapiola","2022","3","5","12:00","45","0","1.4"
"Espoo Tapiola","2022","3","5","13:00","45","0","2.1"
"Espoo Tapiola","2022","3","5","14:00","45","0","1.9"
"Espoo Tapiola","2022","3","5","15:00","45","0","2.4"
"Espoo Tapiola","2022","3","5","16:00","45","0","1.8"
"Espoo Tapiola","2022","3","5","17:00","45","0","1.5"
"Espoo Tapiola","2022","3","5","18:00","45","0","0.8"
"Espoo Tapiola","2022","3","5","19:00","45","0","0"
"Espoo Tapiola","2022","3","5","20:00","45","0","-0.3"
"Espoo Tapiola","2022","3","5","21:00","45","0","-0.7"
"Espoo Tapiola","2022","3","5","22:00","45","0","-0.9"
"Espoo Tapiola","2022","3","5","23:00","45","0","-1.1"
"Espoo Tapiola","2022","3","6","00:00","45","0","-1.1"
"Espoo Tapiola","2022","3","6","01:00","45","0","-1.4"
"Espoo Tapiola","2022","3","6","02:00","45","0","-1.9"
"Espoo Tapiola","2022","3","6","03:00","45","0","-2.1"
"Espoo Tapiola","2022","3","6","04:00","45","0","-2.3"
"Espoo Tapiola","2022","3","6","05:00","45","0","-2.5"
"Espoo Tapiola","2022","3","6","06:00","45","0","-2.5"
"Espoo Tapiola","2022","3","6","07:00","45","0","-2.3"
"Espoo Tapiola","2022","3","6","08:00","45","0","-2.2"
"Espoo Tapiola","2022","3","6","09:00","45","0","-1.7"
"Espoo Tapiola","2022","3","6","10:00","45","0","0"
"Espoo Tapiola","2022","3","6","11:00","45","0","1.3"
"Espoo Tapiola","2022","3","6","12:00","45","0","2.2"
"Espoo Tapiola","2022","3","6","13:00","45","0","3.3"
"Espoo Tapiola","2022","3","6","14:00","45","0","4.2"
"Espoo Tapiola","2022","3","6","15:00","45","0","4.3"
"Espoo Tapiola","2022","3","6","16:00","45","0","4.4"
"Espoo Tapiola","2022","3","6","17:00","45","0","4.2"
"Espoo Tapiola","2022","3","6","18:00","45","0","3.9"
"Espoo Tapiola","2022","3","6","19:00","45","0","2.8"
"Espoo Tapiola","2022","3","6","20:00","45","0","2.2"
"Espoo Tapiola","2022","3","6","21:00","45","0","1.6"
"Espoo Tapiola","2022","3","6","22:00","45","0","1.4"
"Espoo Tapiola","2022","3","6","23:00","45","0","1.5"
"Espoo Tapiola","2022","3","7","00:00","45","0","1"
"Espoo Tapiola","2022","3","7","01:00","45","0","0.3"
"Espoo Tapiola","2022","3","7","02:00","45","0","0.1"
"Espoo Tapiola","2022","3","7","03:00","45","0","0.5"
"Espoo Tapiola","2022","3","7","04:00","45","0","0.3"
"Espoo Tapiola","2022","3","7","05:00","45","0","0.3"
"Espoo Tapiola","2022","3","7","06:00","45","0","0.3"
"Espoo Tapiola","2022","3","7","07:00","45","0","0.3"
"Espoo Tapiola","2022","3","7","08:00","45","0","0.2"
"Espoo Tapiola","2022","3","7","09:00","45","0","0.3"
"Espoo Tapiola","2022","3","7","10:00","45","0","0.4"
"Espoo Tapiola","2022","3","7","11:00","45","0","0.9"
"Espoo Tapiola","2022","3","7","12:00","45","0","1"
"Espoo Tapiola","2022","3","7","13:00","45","0","1.1"
"Espoo Tapiola","2022","3","7","14:00","45","0","0.9"
"Espoo Tapiola","2022","3","7","15:00","45","0","1"
"Espoo Tapiola","2022","3","7","16:00","45","0","0.8"
"Espoo Tapiola","2022","3","7","17:00","45","0","0.5"
"Espoo Tapiola","2022","3","7","18:00","45","0","0.2"
"Espoo Tapiola","2022","3","7","19:00","45","0","-0.6"
"Espoo Tapiola","2022","3","7","20:00","45","0","-1.4"
"Espoo Tapiola","2022","3","7","21:00","45","0","-1.8"
"Espoo Tapiola","2022","3","7","22:00","45","0","-2.4"
"Espoo Tapiola","2022","3","7","23:00","45","0","-2.5"
"Espoo Tapiola","2022","3","8","00:00","45","0","-2.5"
"Espoo Tapiola","2022","3","8","01:00","45","0","-2.4"
"Espoo Tapiola","2022","3","8","02:00","45","0","-2.4"
"Espoo Tapiola","2022","3","8","03:00","45","0","-2.3"
"Espoo Tapiola","2022","3","8","04:00","45","0","-2.6"
"Espoo Tapiola","2022","3","8","05:00","45","0.07","-3"
"Espoo Tapiola","2022","3","8","06:00","45","0.07","-3.3"
"Espoo Tapiola","2022","3","8","07:00","45","0.13","-3.2"
"Espoo Tapiola","2022","3","8","08:00","46","0.12","-2.9"
"Espoo Tapiola","2022","3","8","09:00","46","0.15","-2.5"
"Espoo Tapiola","2022","3","8","10:00","48","0.2","-2.4"
"Espoo Tapiola","2022","3","8","11:00","48","0.13","-2"
"Espoo Tapiola","2022","3","8","12:00","49","0.13","-1.9"
"Espoo Tapiola","2022","3","8","13:00","50","0.13","-1.7"
"Espoo Tapiola","2022","3","8","14:00","50","0.15","-1.4"
"Espoo Tapiola","2022","3","8","15:00","50","0.07","-1.5"
"Espoo Tapiola","2022","3","8","16:00","50","0.08","-1.5"
"Espoo Tapiola","2022","3","8","17:00","51","0.08","-1.5"
"Espoo Tapiola","2022","3","8","18:00","51","0","-1.6"
"Espoo Tapiola","2022","3","8","19:00","51","0","-1.8"
"Espoo Tapiola","2022","3","8","20:00","51","0","-1.8"
"Espoo Tapiola","2022","3","8","21:00","50","0","-2"
"Espoo Tapiola","2022","3","8","22:00","50","0","-2.3"
"Espoo Tapiola","2022","3","8","23:00","50","0","-2.3"
"Espoo Tapiola","2022","3","9","00:00","50","0","-2.4"
"Espoo Tapiola","2022","3","9","01:00","50","0","-2.4"
"Espoo Tapiola","2022","3","9","02:00","50","0","-2.4"
"Espoo Tapiola","2022","3","9","03:00","50","0","-2.6"
"Espoo Tapiola","2022","3","9","04:00","50","0","-2.8"
"Espoo Tapiola","2022","3","9","05:00","50","0","-3"
"Espoo Tapiola","2022","3","9","06:00","50","0","-3.4"
"Espoo Tapiola","2022","3","9","07:00","50","0","-3.4"
"Espoo Tapiola","2022","3","9","08:00","50","0","-3.4"
"Espoo Tapiola","2022","3","9","09:00","50","0","-3.1"
"Espoo Tapiola","2022","3","9","10:00","50","0","-2.7"
"Espoo Tapiola","2022","3","9","11:00","50","0","-2.4"
"Espoo Tapiola","2022","3","9","12:00","50","0","-1.6"
"Espoo Tapiola","2022","3","9","13:00","50","0","-1.4"
"Espoo Tapiola","2022","3","9","14:00","50","0","-1.5"
"Espoo Tapiola","2022","3","9","15:00","50","0","-1.3"
"Espoo Tapiola","2022","3","9","16:00","50","0","-1.8"
"Espoo Tapiola","2022","3","9","17:00","50","0","-2.3"
"Espoo Tapiola","2022","3","9","18:00","50","0","-2.6"
"Espoo Tapiola","2022","3","9","19:00","50","0","-3.7"
"Espoo Tapiola","2022","3","9","20:00","50","0","-5.3"
"Espoo Tapiola","2022","3","9","21:00","50","0","-5.1"
"Espoo Tapiola","2022","3","9","22:00","50","0","-4"
"Espoo Tapiola","2022","3","9","23:00","50","0","-3.7"
"Espoo Tapiola","2022","3","10","00:00","50","0","-3.9"
"Espoo Tapiola","2022","3","10","01:00","50","0","-3.7"
"Espoo Tapiola","2022","3","10","02:00","50","0","-3.7"
"Espoo Tapiola","2022","3","10","03:00","50","0","-3.2"
"Espoo Tapiola","2022","3","10","04:00","50","0","-3.7"
"Espoo Tapiola","2022","3","10","05:00","50","0","-4.3"
"Espoo Tapiola","2022","3","10","06:00","50","0","-5"
"Espoo Tapiola","2022","3","10","07:00","50","0","-4.6"
"Espoo Tapiola","2022","3","10","08:00","50","0","-3.9"
"Espoo Tapiola","2022","3","10","09:00","50","0","-2.1"
"Espoo Tapiola","2022","3","10","10:00","50","0","-0.4"
"Espoo Tapiola","2022","3","10","11:00","50","0","0.5"
"Espoo Tapiola","2022","3","10","12:00","50","0","0.7"
"Espoo Tapiola","2022","3","10","13:00","50","0","1"
"Espoo Tapiola","2022","3","10","14:00","50","0","1"
"Espoo Tapiola","2022","3","10","15:00","50","0","1"
"Espoo Tapiola","2022","3","10","16:00","50","0","0.7"
"Espoo Tapiola","2022","3","10","17:00","50","0","0.5"
"Espoo Tapiola","2022","3","10","18:00","50","0","0.2"
"Espoo Tapiola","2022","3","10","19:00","50","0","-0.5"
"Espoo Tapiola","2022","3","10","20:00","50","0","-0.3"
"Espoo Tapiola","2022","3","10","21:00","50","0","-0.2"
"Espoo Tapiola","2022","3","10","22:00","50","0","0.1"
"Espoo Tapiola","2022","3","10","23:00","50","0","0.3"
"Espoo Tapiola","2022","3","11","00:00","50","0","0.4"
"Espoo Tapiola","2022","3","11","01:00","50","0","0.5"
"Espoo Tapiola","2022","3","11","02:00","50","0","0.7"
"Espoo Tapiola","2022","3","11","03:00","50","0","0.8"
"Espoo Tapiola","2022","3","11","04:00","50","0","0.9"
"Espoo Tapiola","2022","3","11","05:00","50","0","0.8"
"Espoo Tapiola","2022","3","11","06:00","50","0","0.6"
"Espoo Tapiola","2022","3","11","07:00","50","0","0.3"
